song_id,title,release,artist_name,Genre
2183,Chaar Botal Vodka (Remix),Ragini MMS 2,Yo Yo Honey Singh,Dance
2184,Jab Tumhein Aashiqui Maloom,Ajnabee,Kumar Sanu,Romantic
2185,Yaaron Aesa Hai,Rangrezz,Salim Merchant,Dance
2186,Tere Ishq Ka Suroor,Single,"Aaman Trikha, Akshata Dixit",Romantic
2187,Ek Sawal Main Karoon,Sasural,"Lata Mangeshkar, Mohammed Rafi",Dance
2188,It’s All About Tonight,Ishkq In Paris,"Rahul Vaidya, Sophie Choudry, Sunidhi Chauhan",Dance
2189,Dil Mera Ek Aas Ka Panchhi,Aas Ka Panchhi,Subir Sen,Dance
2190,Jaane Kya Dhoondhta Hai,Sur,Lucky Ali,Dance
2191,Sanam Sanam,Mere Dost Picture Abhi Baki Hai,"Shraddha Pandit, Sukhwinder Singh",Dance
2192,Yahaan Vahaan,Shaadi Ke Side Effects,Farhan Akhtar,Dance
2193,Bambai Se Aaya Mera Dost,Aap Ki Khatir,Bappi Lahiri,Dance
2194,Dhin Tak Dhin Tak,Bade Miyan Chote Miyan,Jaspinder Narula,Romantic
2195,Tujhe Dekh Dekh,Kalyug,Rahat Fateh Ali Khan,Bollywood
2196,Capuchino,I Me Aur Main,Abhishek Nehwal,Dance
2197,Chalo Dildar Chalo,Dil Diya Hai,"Himani Kapoor, Himesh Reshammiya, Vinit",Romantic
2198,Mil Gayee Woh Manzilen,Kabhi Na Kabhi,"Alka Yagnik, Kumar Sanu",Dance
2199,Jaane Kya,Pyaar Ke Side Effects,Zubeen Garg,Sad
2200,Main Der Karta Nahin,Henna,"Lata Mangeshkar, Suresh Wadkar",Dance
2201,Gunday Mashup,Gunday,"Bappi Lahiri, Javed Ali, Neha Bhasin",Dance
2202,Gunday Mashup,Gunday,Multiple,Dance
2203,Sheila Ki Jawani (Remix),Tees Maar Khan,"Sunidhi Chauhan, Vishal Dadlani",Dance
2204,Laakh Duniya Kahe,Talaash,"Nisha Mascarenhas, Ram Sampath",Sad
2205,Ha Raham Mehfuz,Aamir,"Amit Trivedi, Murtuza Qadir",Dance
2206,Jiyara Jiyara,Prince,"Alisha Chinai, Hard Kaur",Dance
2207,All The Best,All The Best,"Antara Mitra, Rana, Soham",Dance
2208,Mallo Malli (Lehmber Hussainpuri),Mausam,"Hard Kaur, Lehmber Hussainpuri",Dance
2209,Freak Out,Love Ka The End,"Aditi Singh Sharma, Joi Barua",Dance
2210,Ab Tohe Jane Na Doongi,Bajirao Mastani,"Payal Dev, Shreyas Puranik",Romantic
2211,Jugnu,Joker,Udit Narayan,Dance
2212,Sajda,Bhool Bhulaiyaa,K.K.,Dance
2213,Aha Aha,Na Tum Jaano Na Hum,Falguni Pathak,Romantic
2214,Dil Ka Qaraar,Sangharsh,"Shraddha Pandit, Sonu Nigam",Romantic
2215,Wafa Jo Na Ki To,Muqaddar Ka Sikandar,Asha Bhosle,Romantic
2216,Raabta Tujhse Raha,Yeh Hai Judgement Hanged Till Death,Aaman Trikha,Romantic
2217,Teri Tamanna,The Train,"KK, Shilpa Rao, Zubeen Garg",Dance
2218,Lage Na Mora Jiya,Ghunghat,Lata Mangeshkar,Sad
2219,Jane Kya Dhoondti Rahti Hai,Shola Aur Shabnam,Mohammed Rafi,Sad
2220,Mujhe Dekhkar Aap Ka Muskurana,Ek Musafir Ek Hasina,Mohammed Rafi,Romantic
2221,E – Gulbadan Phoolon Ki Mahek,Professor,Mohammed Rafi,Romantic
2222,Chahat Se Hai Begani,Saajan Chale Sasural,"Alka Yagnik, Kumar Sanu",Romantic
2223,Action Jackson,Action Jackson,Multiple,Dance
2224,Tujhko Bhulana,Murder 2,"Roshni Baptist, Sangeet Haldipur",Dance
2225,Chodo Kal Ki Batein,Hum Hindustani,Mukesh,Patriotic
2226,Dooba Re Dooba,Ishq Vishk,"Alka Yagnik, Sonu Nigam",Dance
2227,Dillagi Main Jo Beet Jaye,Aashiq Banaya Aapne,"Himesh Reshammiya, Jayesh Gandhi, Shaan, Sonu Nigam, Sunidhi Chauhan, Vasundhara Das",Dance
2228,Tere Chehre Pe,Baazigar,"Kumar Sanu, Sonali Vajpai",Romantic
2229,Khulla Saand,Rabba Main Kya Karoon,Salim Merchant,Dance
2230,Rang Se Hui,Gulaab Gang,Kaushiki Chakraborty,Dance
2231,Yeh Hawa Yeh Fiza Aa Bhi Jaa,Gumrah,Mahendra Kapoor,Romantic
2232,Meri Jaaniye,I Me Aur Mein,"Monali Thakur, Shaan",Dance
2233,Tumhen Muhabbat Hai Humne Mana,Ek Musafir Ek Hasina,"Asha Bhosle, Mohammed Rafi",Romantic
2234,Dhadakne Lagta Hai Mera Dil,Dil Tera Deewana,Mohammed Rafi,Dance
2235,Aiyo Ji,Satyagraha,"Salim Merchant, Shraddha Pandit",Dance
2236,Dagabaaz Tori Batiyan,Gunga Jumna,Lata Mangeshkar,Romantic
2237,Teri Yaad Dilse Bhulane Chala Hoon,Hariyali Aur Rasta,Mukesh,Sad
2238,I Don’t Luv U,I Don't Luv U,"Monali Thakur, Neuman Pinto",Dance
2239,Meter Down,Taxi No. 9211,"Adnan Sami, Merriene, Nimosa",Dance
2240,Zor Ka Jhatka Haye (Remix),Action Replayy,"Master Saleem, Richa Sharma",Dance
2241,Dil Apna Aur Preet Parai,Dil Apna Aur Preet Parai,Lata Mangeshkar,Sad
2242,Ali Ali – Qawwali,Deewaar,"Krishna Beura, Shraddha Pandit, Vijayta Pandit",Devotional
2243,Kudi Pataka Driver,Challo Driver,"Hard Kaur, Mika Singh",Dance
2244,Dil Jalon Ka Dil Jala Ke,Zanjeer,Asha Bhosle,Dance
2245,Teri Choodiyan Da Crazy Crazy Sound,Ishkq In Paris,Wajid Khan,Dance
2246,Kubool Kar Le,Jaan-E-Mann,"Amit Sana, Monali Thakur, Prajakta Shukre, Rahul Vaidya, Suzanne, Udit Narayan",Dance
2247,Gaaye Jaa (Male),Brothers,Mohammed Irfan,Dance
2248,Sing Raja,Joker,"Daler Mehndi, Sonu Kakkar",Dance
2249,Alif Zaber Aa,Love In Shimla,Mohammed Rafi,Dance
2250,Apni Bhi Kya Zindagi Hai,Aas Ka Panchhi,Mukesh,Sad
2251,Dil Ashkon Mein,Fever,"Sonu Kakkar, Tony Kakkar",Romantic
2252,Jaana Hai,Dum Maaro Dum,Zubeen Garg,Dance
2253,Badan Juda Hote Hain,Koyla,"Falguni Pathak, Kumar Sanu",Bollywood
2254,Naiyn Tere Zuke Zuke (Sad),Khelein Hum Jee Jaan Sey,Pamela Jain,Dance
2255,Daagh Na Lag Jaye,Mera Naam Joker,"Asha Bhosle, Mukesh",Dance
2256,Mahi Mennu Nahi Karna,Dev D,Labh Janjua,Dance
2257,Khullam Khulla Pyaar Karen,Khullam Khulla Pyaar Karen,"Jojo Mukherjee, Sunidhi Chauhan",Dance
2258,Babbe Mast,What The Fish,"ALTAMAS FARIDI, Sonu Kakkar",Dance
2259,Gori Zara Hans De Tu Hans De,Asli Naqli,Mohammed Rafi,Dance
2260,Mat Ro Mata Lal Tere,Bandini,Manna Dey,Sad
2261,Bismillah,Aazaan,Kailash Kher,Sad
2262,Shukriya Zindagi Shukriya Zindagi,Aashayein,Shafqat Amanat Ali,Romantic
2263,O Janewale Ho Sake To Laut Ke Aana,Bandini,Mukesh,Sad
2264,Aanchal Men Saja Lena,Phir Wohi Dil Laya Hoon,Mohammed Rafi,Romantic
2265,Tum Paas Aa Rahe Ho,Veer Zaara,"Jagjit Singh, Lata Mangeshkar",Romantic
2266,Badle Badle Mere Sarkar,Chaudhvin Ka Chand,Lata Mangeshkar,Sad
2267,Ab Ke Baras Bhejo Bhaiya,Bandini,Asha Bhosle,Sad
2268,Din Dhal Gaya Hai,Dil Tera Deewana,"Alka Yagnik, Udit Narayan",Dance
2269,Baadal,Yuva,"Adnan Sami, Alka Yagnik",Dance
2270,Chori Chori Chori Se,Sooryavansham,"Amitabh Bachchan, Jaspinder Narula, Sonu Nigam",Dance
2271,Haseenon Ki Sawari Hai,Love In Shimla,"Mohammed Rafi, Suman Kalyanpur",Dance
2272,Kaisi Hai Ye Udaasi,Karthik Calling Karthik,Kailash Kher,Sad
2273,Haan Bhai Haan,Toofan,"Amit Kumar, Anuradha Paudwal",Dance
2274,Nasha Nasha,Daddy Cool,Neha Bhasin,Dance
2275,Apni To Har Aah,Kala Bazar,Mohammed Rafi,Sad
2276,Ho Maine Pyar Kiya,Jis Desh Mein Ganga Behti Hai,Lata Mangeshkar,Dance
2277,Chal Jhoothi,Jis Desh Mein Ganga Rehta Hai,"Shraddha Pandit, Udit Narayan",Dance
2278,Kaise Kahoon Main Baat Jiya Ki,Gehra Daag,Asha Bhosle,Romantic
2279,Meri Jaaniye,I Me Aur Main,"Monali Thakur, Shaan",Romantic
2280,Na Tum Jano Na Hum,Kaho Naa.... Pyaar Hai,Lucky Ali,Romantic
2281,Jaane Bhi De (Duet),Ishkq In Paris,"Sonu Nigam, Sunidhi Chauhan",Romantic
2282,Ae Dil Pyar Ki Manzil,Aas Ka Panchhi,Mukesh,Dance
2283,Patli Kamar Hai,Barsaat,"Lata Mangeshkar, Mukesh",Dance
2284,Lungi Dance (Remix),Chennai Express,Yo Yo Honey Singh,Dance
2285,Yeh Zindagi Ka Mausam,Ghunghat,"Asha Bhosle, Mohammed Rafi",Dance
2286,Tumhen Pa Ke Humne Jahan Pa Liya,Gehra Daag,"Asha Bhosle, Mohammed Rafi",Romantic
2287,Dhoop,Goliyon Ki Rasleela Ram-leela,Shreya Ghoshal,Romantic
2288,Ghoongte Mein Chanda,Koyla,Udit Narayan,Dance
2289,Hum Ko Tumhare Ishq Ne,Ek Musafir Ek Hasina,Mohammed Rafi,Romantic
2290,Accident Ho Gaya,Coolie,"Asha Bhosle, Prayag Raj, Shabbir Kumar",Dance
2291,Ainvayi Ainvayi (Dilli Club Mix),Band Baaja Baaraat,"Abhijit Vaghani, Master Saleem, Sunidhi Chauhan",Dance
2292,Is Pal Ki Soch,Halla Bol,Harshdeep Kaur,Dance
2293,Sach Hue Sapne Apne,Kala Bazar,Asha Bhosle,Dance
2294,Rang De,My Name is Khan,"Shankar Mahadevan, Suraj Jagan",Motivational
2295,Le Jaa,Karam,Pankaj Awasthi,Sad
2296,Wah Wah Ram Ji,Hum Aapke Hain Koun,"Lata Mangeshkar, S.P. Balasubrahmanyam",Dance
2297,Hay Re Insaan Ki Majbooriya,Ghunghat,Mohammed Rafi,Sad
2298,Sanjh Dhali,Kala Bazar,"Asha Bhosle, Manna Dey",Romantic
2299,Kabhi Kisi Ki Khushian Koi Loote Na,Zindagi Aur Khwab,Mukesh,Sad
2300,Danka Bajega,Khel To Abb Shuru Hoga,Aaman Trikha,Dance
2301,Ibn-E-Batuta,Ishqiya,Mika Singh,Dance
2302,Dil To Bachcha Hai,Ishqiya,Rahat Fateh Ali Khan,Romantic
2303,Dekhen Bhi To Kya Dekhen,Farz,"Lata Mangeshkar, Udit Narayan",Dance
2304,Ae Baby Ae Jee Idhar Aao,Love In Shimla,"Asha Bhosle, Mohammed Rafi",Dance
2305,Hamdam Mere,Phir Wohi Dil Laya Hoon,"Asha Bhosle, Mohammed Rafi",Dance
2306,Band Baaja Baaraat Mashup,Band Baaja Baaraat,Multiple,Dance
2307,Teetar Ke Do Aage Teetar,Mera Naam Joker,"Asha Bhosle, Mukesh, Simi Garewal",Dance
2308,Shakira,No Problem,"Hard Kaur, Kalpana, Master Saleem",Dance
2309,Shakira,No Problem,"Hard Kaur, Master Saleem, Pritam Chakraborty",Dance
2310,Jiya Le Gayo Ji Mora Sanwariya,Anpadh,Lata Mangeshkar,Dance
2311,Mori Chham Chham Baje Payaliya,Ghunghat,Lata Mangeshkar,Dance
2312,G Pe Danda,Fugly,"Aaman Trikha, Pawni Pandey, Prashant Vadhyar",Dance
2313,Lootnewale,Matru Ki Bijlee Ka Mandola,"Master Saleem, Sukhwinder Singh, Vishal Bhardwaj",Dance
2314,Anjaana Anjaani Ki Kahani,Anjaana Anjaani,"Monali Thakur, Nikhil Dsouza",Sad
2315,Teen Patti,Teen Patti,Salim Merchant,Dance
2316,Khuda Hafiz Anjaani Anjaana,Yuva,"Karthik, Lucky Ali, Sunitha Sarathy",Dance
2317,Jaane,Chameli,Sunidhi Chauhan,Sad
2318,Awaara,7 Khoon Maaf,Master Saleem,Dance
2319,Mera Mirza Sher Jawan,Mirzya - Dare To Love,Daler Mehndi,Sad
2320,Dhoondo Dhoondo Re Sajna,Gunga Jumna,Lata Mangeshkar,Romantic
2321,Kitna Pyara Ye Chehra,Beta,"Anuradha Paudwal, Inderjeet",Dance
2322,Dil Ki Kahani Rang Layee Hai,Chaudhvin Ka Chand,Asha Bhosle,Dance
2323,Party On My Mind (Remix),Race 2,"Shefali Alvares, Yo Yo Honey Singh",Dance
2324,Jane Kahan Gayi,Dil Apna Aur Preet Parai,Mohammed Rafi,Dance
2325,Mirza Se Darre Khuda Daler Mehndi,Mirzya - Dare To Love,Daler Mehndi,Motivational
2326,Larki Deewani Dekho,Shastra,"Sunidhi Chauhan, Udit Narayan",Bollywood
2327,Arre Yaaro Mere Pyaaro,Jo Jeeta Wohi Sikander,"Udit Narayan, Vijayeta Pandit",Bollywood
2328,Reham Nazar Karo,Shirdi Saibaba,Mohammed Rafi,Devotional
2329,Ae Bhai Zara Dekh Ke Chalo,Mera Naam Joker,Manna Dey,Dance
2330,Bedardi Mere Saiyan,Chaudhvin Ka Chand,Asha Bhosle,Dance
2331,Gaal Gulabi Kis Ke Hain,Love In Shimla,Mohammed Rafi,Dance
2332,Bechayan Sapne,Romance Now,"Abhijeet Sawant, Gulraj Singh, Mahalakshmi Iyer, Sameer Khan, Shankar Mahadevan",Dance
2333,Yeh Lucknow Ki Sar Zameen,Chaudhvin Ka Chand,Mohammed Rafi,Dance
2334,Ab Mujhe Koi,Ishqiya,Rekha Bhardwaj,Sad
2335,Mera Bandar Chala Sasural,Zindagi Aur Khwab,"Kamal Barot, Mohammed Rafi",Dance
2336,O Lal Dupatte Wali,Aankhen,"Alka Yagnik, Kavita Krishnamurthy, Kumar Sanu, Sudesh Bhonsle",Romantic
2337,O Lal Dupatte Wali,Aankhen,"Alka Yagnik, Kavita Krishnamurthy, Kumar Sanu, Sudesh Bhosle",Dance
2338,Kehti Hai Jhuki Jhuki Nazar,Zindagi Aur Khwab,Suman Kalyanpur,Dance
2339,Dil To Dete Nahin,Kaalia,Asha Bhosle,Dance
2340,Ek Thi Ladki Meri Saheli,Gumrah,Asha Bhosle,Dance
2341,Khoye Khoye Din Hain,Hum Tumhare Hain Sanam,"Anuradha Paudwal, Sonu Nigam",Dance
2342,Baadalon Mein Chup Raha Chand,Phir Teri Kahani Yaad Aayee,"Alka Yagnik, Kumar Sanu",Romantic
2343,Paaji Tussi Such A Pussy Cat (Remix),Happy Ending,"Amitabh Bhattacharya, Divya Kumar, Jigar Saraiya",Dance
2344,Dil Na Kahin Lagana,Ghunghat,Asha Bhosle,Dance
2345,Tan Rang Lo Ji Aaj Man Ranglo,Kohinoor,"Lata Mangeshkar, Mohammed Rafi",Dance
2346,Gori Ghunghat Mein Mukhda,Ghunghat,Asha Bhosle,Dance
2347,Azmale Ye Formulae,Khoobsurat,"Abhijeet, Shraddha Pandit",Dance
2348,O Chhalia Re Chhalia,Gunga Jumna,"Asha Bhosle, Mohammed Rafi",Dance
2349,Rang Deni,Dev,"Kailash Kher, Mahua Kamat, Shraddha Pandit",Dance
2350,Is Nagari Mein,Bhopal Express,Jagjit Singh,Sad
2351,Kateli Kateli Nasheli Nasheli,Zindagi Aur Khwab,Suman Kalyanpur,Dance
2352,Love Ka Matlab Hai Pyar,Love In Shimla,"Asha Bhosle, Mohammed Rafi",Dance
2353,Sau Tarah Ke (Revisited),Dishoom,"Abhijeet Sawant, Aditi Singh Sharma ·",Dance
2354,khwab jo raag de,London Dreams,"Rahat Fateh Ali Khan, Shankar Mahadevan",Bollywood
2355,Bhagwan Ek Qasoor Ki,Gehra Daag,Mohammed Rafi,Sad
2356,Savaiyaa – Chhota Sa Saajan,Vivah,"Aparnaa Bhaagwat, Suresh Wadkar",Dance
2357,Dil Tham Chale Hum Aaj Kidhar,Love In Shimla,Mohammed Rafi,Dance
2358,Happy Ending Mashup,Happy Ending,Multiple,Dance
2359,Koi Aisa Alam,Karam,"Mahalakshmi Iyer, Sonu Nigam",Romantic
2360,Rikshe Pe Mere Tum Aa Baithe,Dil Tera Deewana,"Asha Bhosle, Mohammed Rafi",Dance
2361,Har Subah Yaad Rakhna,Farz,"Lata Mangeshkar, Udit Narayan",Romantic
2362,Koi Pyar Ki Dekhe Jadugari,Kohinoor,"Lata Mangeshkar, Mohammed Rafi",Romantic
2363,Ek Dafa Ek Jungle Tha,Sadma,"Ilaiyaraaja, Kamal Haasan, Sridevi",Dance
2364,Lamhon Ke Rasgulle,Kahaani 2,"Bianca Gomes, Sunidhi Chauhan",Dance
2365,Bum Mein Dum,Shaukeen Kaminay,Aaman Trikha,Dance
2366,Mose Mera Shyam Rootha,Johny Mera Naam,Lata Mangeshkar,Devotional
2367,Apni Ulfat Pe Zamane Ka,Sasural,Mukesh,Dance
2368,Aarti (Tumre Bhavan Mein),Delhi-6,"Kishori Gowariker, Rekha Bharadwaj, Shraddha Pandit, Sujata Majumdar",Devotional
2369,Tanki (Bhaven Version),Youngistaan,,Dance
2370,Har Subah,Sooryavansham,"K. S. Chithra, Kumar Sanu",Romantic
2371,Khel Wohi Phir Aaj Tu Khela,Nigahen,Kavita Krishnamurthy,Dance
2372,Chhad Zid Karna,Pyaar Kiya To Darna Kya,"Anuradha Paudwal, Udit Narayan",Dance
2373,Pal Mein Mila Jahan,Aashayein,Shankar Mahadevan,Romantic
2374,Balam Se Milan Hoga,Chaudhvin Ka Chand,Geeta Dutt,Dance
2375,Phool Bagiya Men Bhanware Aaye,Zindagi Aur Khwab,Mubarak Begum,Dance
2376,Itni Badi Mehfil,Dil Apna Aur Preet Parai,Asha Bhosle,Dance
2377,Ishq Nachaya Kare,Karam,Sunidhi Chauhan,Dance
2378,Mohabbat Ke Din Ho,Farz,"Alka Yagnik, Udit Narayan",Dance
2379,Saaiyaan,Heroine,Salim Sulaiman,Sad
2380,Tora Man Bada Papi,Ganga Jumna,Asha Bhosle,Dance
2381,Dekho Bijli Dole Bin Badal Ki,Phir Wohi Dil Laya Hoon,"Asha Bhosle, Usha Mangeshkar",Dance
2382,Badi Dheere Jali,Ishqiya,Rekha Bhardwaj,Sad
2383,Parody,Gang Of Ghosts,"Abhishek Nailwal, Aditi Paul, Aishwarya Nigam, Manoj Mishra, Sudesh Bhosle",Dance
2384,Socho Ke Jheelon Ka,Mission Kashmir,"Alka Yagnik, Shankar Mahadevan, Udit Narayan",Romantic
2385,Hum Badi Door Chale Aaye,Sangharsh,"Shraddha Pandit, Sonu Nigam",Romantic
2386,Yeh Hava Yeh Fiza,Sadma,"Asha Bhosle, Suresh Wadkar",Dance
2387,Mil Gaya,Shakal Pe Mat Ja,"Salim Merchant, Shraddha Pandit",Romantic
2388,Jashna Hai Mohabbat Ka,Hero Hiralal,Kumar Sanu,Dance
2389,Jhanan Ghoongar Baje,Ganga Jumna,Lata Mangeshkar,Dance
2390,Nazar Mein Hai Chehra,Good Luck,Lucky Ali,Dance
2391,Sata Le Ae Jahan,Sasural,Mukesh,Sad
2392,Nazar Mere Dil Ke Par,Jab Pyar Kisi Se Hota Hai,Mohammed Rafi,Dance
2393,Meri Nazren Hasin Hai Ki Tum,Ek Musafir Ek Hasina,Asha Bhosle,Romantic
2394,Ek Pardesi Door Se Aaya,Gumrah,Asha Bhosle,Sad
2395,Thirkat Ang,Payal Ki Jhankaar,Alka Yagik,Bollywood
2396,Mujhe Pyar Men,Phir Wohi Dil Laya Hoon,Asha Bhosle,Sad
2397,Kab Chand Ban Ker,Lottery,"Abhijeet Sawant, Sanjay Pathak, Santosh Singh",Dance
2398,Ab Se Teri,Unforgettable,"Mohammed Irfan, Sachin Gupta",Dance
2399,Boss Entry – Theme,Boss,"Khushboo Grewal, Meet Bros, Sonu Kakkar",Dance
2400,Dariya Ho,Kamaal Dhamaal Malamaa,"Monali Thakur, Shadab Faridi",Dance
2401,Teri Dhoom Har Kahin,Kala Bazar,Mohammed Rafi,Dance
2402,Phir Nahin Aane Wali Pyare,Shola Aur Shabnam,"Asha Bhosle, Manna Dey",Dance
2403,Aa Ghar Chalein Hum,Lakshmi,Monali Thakur,Devotional
2404,Money Hai Toh Honey Hai,Money Hai Toh Honey Hai,Harshdeep Kaur,Dance
2405,Khudaya Khair,Billu,"Akriti Kakar, Monali Thakur, Pritam, Soham Chakraborty",Dance
2406,Darbadar,I Me Main,"Altamash Khan, Divya Kumar, Harshit Chouhan, Monali Thakur, Shadaab",Sad
2407,Pata Hi Na Chala Sad,Lottery,"Abhijeet Sawant, Santokh Singh Dhaliwal",Sad
2408,Agg Lage Aaj Kal De Fashion Nu,Haal-E-Dil,"Hard Kaur, Labh Janjua",Dance
2409,Dar Pe Aaye Hain Tere Kasam Le,Love In Shimla,Mukesh,Romantic
2410,Yaar De Viah,Chak Jawana,"Gurdas Maan, Mika Singh",Dance
2411,Sunle Tu Dilki Sadaa,Tere Ghar Ke Samne,Mohammed Rafi,Romantic
2412,Tum Ko Hum Dilbar,Tezaab,"Amit Kumar, Asha Bhosle",Dance
2413,Mohabbat Isko Kahte Hain,Jab Pyar Kisi Se Hota Hai,Mohammed Rafi,Romantic
2414,Goodnight,DIl Kabaddi,"Jaspreet Singh, Monali Thakur, Poroma, Sachin Gupta",Dance
2415,Dhadkanein Kehti Hai,Lottery,Abhijeet Sawant,Dance
2416,Jana Tumhare Pyar Mein,Sasural,Mukesh,Dance
2417,Tum Jaise Bigde Babu Se,Jab Pyar Kisi Se Hota Hai,Lata Mangeshkar,Dance
2418,O Yaad Nahi Bhool Gaya,Lamhe,"Lata Mangeshkar, Suresh Wadkar",Dance
2419,Ladi Re Ladi Tujhse Aankh Jo Ladi,Shola Aur Shabnam,Jagjit Kaur,Dance
2420,Mummy Aur Daddy Mein Ladai Ho Gayi,Shola Aur Shabnam,Asha Bhosle,Dance
